70,109,104,57,201,45,2,38,8,10,3,1,0,0,0,0
0,20,23,17,24,8,0,6,0,0,0,0,0,0,0,0
5,6,1,1,4,1,0,0,0,0,0,0,0,0,0,0
6,16,8,13,41,1,0,10,2,1,0,0,0,0,0,0
0,8,3,3,8,1,0,0,0,0,0,0,0,0,0,0
3,5,7,5,36,8,0,86,65,397,182,53,0,0,0,0
0,3,3,4,2,1,0,0,0,0,0,0,0,0,0,0
2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9,5,7,8,16,1,0,4,1,1,0,0,0,0,0,0
5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,6,5,3,5,1,0,0,0,0,0,0,0,0,0,0
6,4,2,3,9,1,0,0,0,0,0,0,0,0,0,0
1,2,1,1,8,1,0,0,0,0,0,0,0,0,0,0
54,67,64,37,142,34,1,24,4,5,1,1,0,0,0,0
12,11,12,5,15,5,2,8,1,3,1,0,0,0,0,0
2,1,1,2,3,1,0,0,0,0,0,0,0,0,0,0
5,7,5,1,6,1,0,0,0,0,0,0,0,0,0,0
9,9,2,2,4,1,0,0,0,0,0,0,0,0,0,0
26,25,36,61,175,70,11,206,132,1472,2079,1776,92,141,1108,274
5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,0,4,7,1,0,0,0,0,0,0,0,0,0,0
2,7,5,9,14,3,1,19,5,29,10,1,0,0,0,0
5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
101,133,164,99,287,51,5,60,18,19,0,0,0,0,0,0
26,58,77,50,197,47,1,71,30,44,7,2,0,0,0,0
4,9,7,4,12,1,0,0,0,0,0,0,0,0,0,0
45,51,72,39,127,22,1,23,5,8,1,1,0,0,0,0
6,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,2,2,7,1
7,5,10,6,10,1,0,0,0,0,0,0,0,0,0,0
1,1,1,0,2,2,0,1,1,2,1,0,0,0,0,0
0,1,3,4,2,1,0,0,0,0,0,0,0,0,0,0
29,38,37,21,63,19,0,21,3,7,2,2,0,0,0,0
1,5,3,2,5,1,0,0,0,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,2,1,4,1
4,6,6,7,11,1,0,0,0,0,0,0,0,0,0,0
4,3,3,3,9,1,0,0,0,0,0,0,0,0,0,0
3,5,2,1,12,1,0,0,0,0,0,0,0,0,0,0
0,0,3,0,5,2,0,11,2,13,1,0,0,0,0,0
5,2,5,2,4,1,0,0,0,0,0,0,0,0,0,0
8,6,13,10,38,13,2,33,5,20,4,2,0,0,0,0
0,0,0,0,23,0,0,28,0,0,0,0,0,0,0,0
4,11,7,4,9,3,0,3,1,1,0,0,0,0,0,0
2,2,4,3,10,1,0,0,0,0,0,0,0,0,0,0
3,9,5,3,7,1,0,3,1,1,0,0,0,0,0,0
6,8,7,7,22,1,0,0,0,0,0,0,0,0,0,0
9,10,12,5,16,1,0,4,1,1,0,0,0,0,0,0
7,20,9,8,28,7,0,14,3,4,2,1,0,0,0,0
0,2,1,2,3,1,0,0,0,0,0,0,0,0,0,0
10,24,11,7,33,8,1,1,2,1,0,0,0,0,0,0
12,17,15,19,25,8,0,5,1,4,1,1,0,0,0,0
22,23,19,15,37,11,0,21,19,38,14,1,0,0,0,0
2,4,7,3,6,3,0,5,1,6,4,1,0,0,0,0
0,6,3,3,9,8,0,3,3,1,0,0,0,0,0,0
4,2,5,0,4,1,0,0,0,0,0,0,0,0,0,0
1,9,13,10,52,32,2,67,19,38,11,1,0,0,0,0
69,228,370,465,2544,1124,115,3007,1122,1632,328,71,0,0,0,0
9,1,4,4,20,16,4,234,241,831,305,69,0,0,0,0
79,109,110,83,201,33,1,46,15,13,3,1,0,0,0,0
6,17,12,3,24,1,1,3,1,1,0,0,0,0,0,0
2,9,0,0,4,1,0,0,0,0,0,0,0,0,0,0
24,30,28,23,55,10,2,12,6,10,5,1,0,0,0,0
