M05_10_day_r1_Fitness_Per_Cycle,M05_10_day_r1_Error_Fitness,M05_10_day_r2_Fitness_Per_Cycle,M05_10_day_r2_Error_Fitness,M05_10_day_r3_Fitness_Per_Cycle,M05_10_day_r3_Error_Fitness,M05_2_day_r1_Fitness_Per_Cycle,M05_2_day_r1_Error_Fitness,M05_2_day_r2_Fitness_Per_Cycle,M05_2_day_r2_Error_Fitness,M05_2_day_r3_Fitness_Per_Cycle,M05_2_day_r3_Error_Fitness,M05_4_day_r1_Fitness_Per_Cycle,M05_4_day_r1_Error_Fitness,M05_4_day_r2_Fitness_Per_Cycle,M05_4_day_r2_Error_Fitness,M05_4_day_r3_Fitness_Per_Cycle,M05_4_day_r3_Error_Fitness,M05_6_day_r1_Fitness_Per_Cycle,M05_6_day_r1_Error_Fitness,M05_6_day_r2_Fitness_Per_Cycle,M05_6_day_r2_Error_Fitness,M05_6_day_r3_Fitness_Per_Cycle,M05_6_day_r3_Error_Fitness,M05_8_day_r1_Fitness_Per_Cycle,M05_8_day_r1_Error_Fitness,M05_8_day_r2_Fitness_Per_Cycle,M05_8_day_r2_Error_Fitness,M05_8_day_r3_Fitness_Per_Cycle,M05_8_day_r3_Error_Fitness,M3_1_day_r1_Fitness_Per_Cycle,M3_1_day_r1_Error_Fitness,M3_1_day_r2_Fitness_Per_Cycle,M3_1_day_r2_Error_Fitness,M3_1_day_r3_Fitness_Per_Cycle,M3_1_day_r3_Error_Fitness,M3_2_day_r1_Fitness_Per_Cycle,M3_2_day_r1_Error_Fitness,M3_2_day_r2_Fitness_Per_Cycle,M3_2_day_r2_Error_Fitness,M3_2_day_r3_Fitness_Per_Cycle,M3_2_day_r3_Error_Fitness,M3_3_day_r1_Fitness_Per_Cycle,M3_3_day_r1_Error_Fitness,M3_3_day_r2_Fitness_Per_Cycle,M3_3_day_r2_Error_Fitness,M3_3_day_r3_Fitness_Per_Cycle,M3_3_day_r3_Error_Fitness,M3_5_day_r1_Fitness_Per_Cycle,M3_5_day_r1_Error_Fitness,M3_5_day_r2_Fitness_Per_Cycle,M3_5_day_r2_Error_Fitness,M3_5_day_r3_Fitness_Per_Cycle,M3_5_day_r3_Error_Fitness
-8,23.53237956,-8,21.39346995,-3.096391756,1.338043368,-0.55084766,0.083151796,-0.48513246,0.064255271,-0.469065227,0.07513472,-8,16.51204362,-5.04935214,2.808183723,-8,4.860252353,-8,21.34037525,-5.448449023,6.489687093,-5.369662749,5.300194927,-8,21.22642276,-8,22.2611614,-8,12.31879018,-0.0550585,0.036315323,-0.224567552,0.041168972,-0.063534879,0.028455009,-0.006581961,0.018529169,0.020771847,0.029947771,-0.02574235,0.037520194,0.317792358,0.037645948,0.332743003,0.047707769,0.271383354,0.034846429,0.091230283,0.131388944,0.008425495,0.059514743,-0.08202766,0.064832806
-8,15.94578037,-3.548786028,2.532746295,-5.452364972,3.314691133,-0.150990063,0.038468247,-0.14725558,0.034228584,-0.191538747,0.044242585,-4.640286748,3.601766703,-3.470270222,1.119990684,-3.390325419,0.511753639,-8,19.36692173,-5.742075822,6.490600282,-4.70489413,3.34409592,-7.850587427,14.46952017,-8,17.2596006,-8,9.34710872,0.139817068,0.022207062,0.003925918,0.024300482,0.139313999,0.01852429,0.022547438,0.017261029,0.06300754,0.026576065,0.061233691,0.029647048,-0.020011413,0.05905996,-0.009501127,0.074009867,0.02290006,0.049101596,-0.201561071,0.196384366,-0.387057135,0.082986941,-0.277962455,0.082448482
-8,39.00944455,-1.387123797,1.080273286,-0.666770638,0.451126059,0.109153547,0.02965174,0.037046557,0.024722798,0.101403706,0.016160077,-8,10.08416156,-5.464434147,2.349802373,-8,3.146991837,-6.691786844,14.82874649,-8,17.27252999,-8,15.37110873,-8,22.46512947,-8,21.21242098,-8,17.24813822,0.519304228,0.006997889,0.342734367,0.007677144,0.505772741,0.008400118,0.55926798,0.007081717,0.612833706,0.00588528,0.616444844,0.008204425,0.006383747,0.027510451,0.138335992,0.028938473,0.207233745,0.019435224,-8,4.560486869,-7.144807866,1.150234314,-8,1.73644186
-8,15.71845767,-7.63597392,11.64549722,-2.517409531,0.754362784,0.06314541,0.018130755,0.056797455,0.015815349,0.029331183,0.020053051,-1.641104279,0.490023994,-2.495732777,0.409482479,-1.931935746,0.173127064,-8,16.31962481,-8,11.46013916,-6.81533913,7.479201086,-7.985404026,14.0241519,-8,14.5925174,-8,8.855522942,0.226581199,0.013896076,0.075248677,0.013790624,0.201137597,0.010282567,0.295948327,0.008997819,0.315534832,0.022817637,0.327259465,0.011419536,0.459157993,0.017208657,0.505247704,0.02116344,0.530571213,0.028434146,-0.531583247,0.11810204,-0.414520438,0.050410702,-0.19498741,0.047839056
-8,31.90153506,-8,36.90365033,-2.761667551,2.029520218,-0.423551091,0.108501259,-0.315953148,0.082148892,-0.313678519,0.096788913,-8,24.70683882,-4.010867424,2.478820129,-3.693231206,1.005921923,-8,41.41506692,-8,26.27314667,-8,23.09288159,-8,27.53756318,-8,36.83708487,-8,18.13122407,-0.096009594,0.065034512,-0.215225228,0.068561742,-0.071141344,0.048098196,-0.204856683,0.044568316,-0.122537808,0.071926978,-0.136773624,0.077968672,-0.193234143,0.136698444,-0.216303712,0.181476612,-0.307609385,0.148358279,0.059458954,0.313512344,-0.002797913,0.141555874,-0.419288109,0.118787699
-7.694263684,10.15952946,-4.73402095,3.093298164,-3.419081249,0.99940808,0.039452212,0.020777341,0.035769796,0.018104855,0.045532498,0.021463506,-8,9.39081611,-3.32066651,0.667152595,-3.525326796,0.382931313,-8,13.03741136,-4.674354017,2.453766353,-8,7.677204024,-8,11.5646296,-8,11.17370456,-8,6.808952971,0.293218761,0.011345347,0.141486534,0.026072776,0.298671446,0.010970442,0.231773258,0.009506204,0.279075929,0.020641359,0.269760289,0.01434671,0.413385963,0.021054127,0.367075901,0.029292801,0.378465169,0.019525602,0.507029769,0.0688812,0.281721123,0.033397361,0.442100681,0.03495632
-8,28.77605984,-8,24.53763553,-5.368686672,5.741894497,-0.333701877,0.08328594,-0.317647986,0.072138951,-0.397357313,0.086804083,-3.451874727,3.043746678,-3.394106965,1.621182648,-5.245495086,1.836821661,-8,32.85788603,-8,22.84050057,-8,19.03927801,-8,25.48717106,-8,28.77113446,-8,16.8641519,-0.072512082,0.052134565,-0.217321466,0.056290156,-0.084442319,0.040703921,-0.221908069,0.03899353,-0.131107862,0.06100797,-0.18292647,0.071584376,-0.161932523,0.115565053,-0.171883367,0.149090947,-0.219815219,0.111464549,-0.068166499,0.278868768,-0.224384305,0.108406236,0.063348202,0.104613926
-8,80.38420049,-8,54.49141836,-0.870714466,1.389598414,-1.824966715,0.413065037,-1.686804835,0.389494593,-2.035833541,0.474157324,-8,32.02338652,-7.810152687,15.88862852,-8,10.11340696,-8,59.13048111,-2.710127661,4.582800935,-8,42.01850391,-8,56.70923366,-8,59.70689311,-8,23.80643207,-0.062203158,0.061516232,-0.142860439,0.064280114,-0.055004542,0.047904024,-0.276229272,0.053753216,-0.387578508,0.109980878,-0.517451551,0.151585172,-1.066332254,0.362594496,-1.024072966,0.444701515,-1.469903578,0.551971116,-1.802616589,1.282475251,-2.578752514,0.524867388,0.293070908,0.411039944
-8,37.0748086,-0.920101787,1.334974688,-1.367852013,1.166040112,0.050494497,0.027908842,0.009509624,0.025764665,0.025786005,0.031102992,-8,21.57542947,-6.364952805,6.926035763,-8,5.971685826,-8,63.29053599,-8,32.66029637,-4.825328348,7.455709695,-3.405126604,5.251955583,-8,48.71554112,-8,35.27564674,0.492045317,0.013514273,0.292066885,0.019023001,0.478959938,0.014678532,0.424505062,0.013864647,0.443743909,0.015211221,0.481831273,0.015910819,-1.968024954,0.268901257,-1.796389478,0.272892859,-1.742778658,0.219741187,-8,9.026329634,-8,2.81055753,-8,3.747756502
-7.997943213,1681.410884,-7.998623289,1615.229843,-7.913733665,998.8977364,-7.998048735,737.6584637,-7.988745683,677.7020247,-7.992773573,664.3004568,-7.928813431,2044.805226,-7.97499966,1091.11665,-7.997640105,512.1764624,-7.966032311,3752.288638,-7.920477351,1871.709967,-7.993504272,1772.955205,-7.982924721,2070.966128,-7.98497762,2953.215697,-7.913733665,1063.972432,-7.998845439,801.7997842,-7.998845439,35698.33915,-7.990245821,650.1390079,-7.999632463,600.1480322,-7.998845439,818.9446375,-7.980650305,1218.808192,-7.997877886,1009.729931,-7.934938056,1040.170656,-7.981293658,862.6647853,-7.902526922,934.4810076,-7.999602527,263.8072251,-7.997203604,365.0695928
-8,24.55565709,-8,18.4758051,-2.686328846,1.2616234,0.07895276,0.023639942,0.070274399,0.021073955,0.046449726,0.026574566,-2.127845385,0.905625523,-2.462672767,0.55668363,-2.594531892,0.297254912,-8,36.99332503,-8,15.16352673,-8,13.81433859,-8,20.28094541,-8,30.16124903,-7.960581159,12.69435776,0.216727846,0.015888147,0.074389576,0.018304165,0.217116031,0.014285272,0.300054212,0.012576563,0.325392287,0.014800296,0.330100659,0.015116667,0.447996148,0.023504308,0.51896523,0.028005731,0.47850717,0.02043898,-0.550028984,0.165790011,-0.454031691,0.069280832,-0.424004319,0.060456492
-7.997943213,1681.410884,-7.998623289,1615.229843,-7.913733665,998.8977364,-7.998048735,737.6584637,-7.988745683,677.7020247,-7.992773573,664.3004568,-7.928813431,2044.805226,-7.97499966,1091.11665,-7.997640105,512.1764624,-7.966032311,3752.288638,-7.920477351,1871.709967,-7.993504272,1772.955205,-7.982924721,2070.966128,-7.98497762,2953.215697,-7.913733665,1063.972432,-7.998845439,801.7997842,-7.998845439,35698.33915,-7.990245821,650.1390079,-7.999632463,600.1480322,-7.998845439,818.9446375,-7.980650305,1218.808192,-7.997877886,1009.729931,-7.934938056,1040.170656,-7.981293658,862.6647853,-7.902526922,934.4810076,-7.999602527,263.8072251,-7.997203604,365.0695928
-7.997943213,1681.410884,-7.998623289,1615.229843,-7.913733665,998.8977364,-7.998048735,737.6584637,-7.988745683,677.7020247,-7.992773573,664.3004568,-7.928813431,2044.805226,-7.97499966,1091.11665,-7.997640105,512.1764624,-7.966032311,3752.288638,-7.920477351,1871.709967,-7.993504272,1772.955205,-7.982924721,2070.966128,-7.98497762,2953.215697,-7.913733665,1063.972432,-7.998845439,801.7997842,-7.998845439,35698.33915,-7.990245821,650.1390079,-7.999632463,600.1480322,-7.998845439,818.9446375,-7.980650305,1218.808192,-7.997877886,1009.729931,-7.934938056,1040.170656,-7.981293658,862.6647853,-7.902526922,934.4810076,-7.999602527,263.8072251,-7.997203604,365.0695928
-8,46.04198233,-2.470197443,3.706721756,-1.762240227,1.375855906,0.037658046,0.029607384,-0.055732104,0.029093307,-0.004949193,0.034722774,-8,18.82769924,-4.957911227,3.322878331,-8,6.412880451,-8,52.56553256,-8,30.71665552,-8,27.49667666,-8,42.4489954,-8,36.83708487,-8,26.55504969,0.379916312,0.017075839,0.197652585,0.019710546,0.370858231,0.019080793,0.37820653,0.016577877,0.387265408,0.018152442,0.394595493,0.019043336,-0.992259192,0.146936162,-0.825342793,0.164818959,-1.234840218,0.179201477,-8,11.07301276,-8,3.413936913,-8,4.519156188
-8,33.99273517,-8,25.51813061,-4.356276101,4.0593589,-0.419675141,0.095219192,-0.340116829,0.086081063,-0.269949962,0.087758036,-8,22.9224634,-3.240022074,1.583863858,-3.268947615,0.78979601,-4.408746565,8.766582761,-8,25.26823197,-8,20.47975505,-8,28.79854001,-8,30.70728894,-8,13.49208101,-0.137064487,0.060025231,-0.195029146,0.058857575,-0.093910993,0.045036836,-0.26181173,0.041222756,-0.111176418,0.06605411,-0.147502392,0.074218662,-0.219640385,0.136530193,-0.151825816,0.1594146,-0.357405799,0.140308946,0.061012397,0.293338445,-0.19170933,0.131631896,0.051301682,0.112736516
-8,20.16316763,-4.133836902,4.374554967,-3.74928994,2.835394755,-0.30927382,0.068741339,-0.3935763,0.067786334,-0.367405641,0.074394906,-3.541982549,2.941343927,-4.295040119,2.240226542,-3.078190784,0.509899272,-8,113.2870792,-4.97361978,6.493122539,-8,20.73311336,-4.951130345,7.427843898,-8,54.60134463,-8,13.29870086,-0.076266243,0.043046094,-0.226469659,0.047273946,-0.103045754,0.033273657,-0.151916421,0.029106887,-0.125902095,0.048141723,-0.138858274,0.056431159,-0.116217951,0.088956539,-0.08568027,0.111393408,-0.279039489,0.095104238,-0.020287007,0.209091671,-0.377761276,0.09823756,-0.063145286,0.086976704
-8,28.19541454,-4.686327064,7.564915826,-3.698518002,2.870462046,-0.435631114,0.099134736,-0.343069961,0.079011216,-0.304005004,0.08603669,-8,22.66798447,-3.133568407,1.356309273,-8,5.928381283,-8,32.91687562,-7.676264261,22.36580065,-8,20.31932663,-8,26.76321575,-8,28.66970943,-8,17.19158411,-0.094052713,0.055608824,-0.187075437,0.055419747,-0.088467145,0.04195193,-0.236882451,0.040916128,-0.124003845,0.062986434,-0.09606931,0.068429064,-0.208171614,0.131453092,-0.081712775,0.144527918,-0.25990277,0.12676122,-0.128797251,0.295063537,-0.221426071,0.116359261,0.006810505,0.118025362
-8,42.00574266,-1.885697017,1.783740846,-0.728395721,0.658026376,0.049777063,0.021258377,0.015653801,0.020534842,0.10885141,0.021243706,-8,16.19615675,-5.375431533,3.32287304,-8,5.241607649,-8,44.0146847,-8,23.82831447,-8,24.11890058,-8,28.58505735,-8,30.75570342,-8,40.00913279,0.491294911,0.008358426,0.297775597,0.088209897,0.501730252,0.010766655,0.424586606,0.010607574,0.464043099,0.013959592,0.466160452,0.0106864,-1.940026198,0.207387336,-1.762618832,0.214339121,-1.522938246,0.143005871,-8,7.576701202,-8,2.045425332,-8,2.934970733
-8,20.18840178,-8,15.35032542,-2.330219595,0.811709857,0.045815075,0.023317779,0.069657826,0.017438622,0.048126804,0.027207979,-2.38804773,0.848650804,-2.506134701,0.482458137,-2.601507317,0.254786581,-7.818698031,17.6801962,-8,12.67671673,-8,11.14168528,-8,15.84824822,-8,16.65352206,-8,9.649402648,0.235811796,0.013448928,0.081359475,0.015753998,0.218725043,0.011494143,0.272438597,0.010483811,0.326201553,0.013024569,0.319749978,0.012810383,0.475310403,0.019566285,0.539889958,0.029017458,0.51053903,0.01655637,-0.650615049,0.148207916,-0.564317804,0.05777812,-0.323808692,0.050393552
-8,20.46431162,-3.603007963,3.388368346,-5.533516259,5.693635001,-0.334214019,0.069996236,-0.443674036,0.074496036,-0.418313413,0.079226023,-4.400929424,4.306200496,-3.439030039,1.485847846,-2.896085928,0.502803527,-7.254793647,44.58162708,-4.372165771,4.59050783,-5.535349546,7.468980065,-8,23.71463788,-8,39.49844497,-8,12.62975792,-0.077104655,0.044711827,-0.23083312,0.047820622,-0.092083265,0.034666518,-0.189479713,0.033495199,-0.174836861,0.054906863,-0.206779919,0.065896581,-0.117648249,0.096249028,-0.285318207,0.14127645,-0.213273976,0.094214474,-0.236823495,0.233879729,-0.100619328,0.091431013,-0.30427449,0.093654759
-8,29.17638748,-7.850314702,25.21707066,-4.555180918,4.060069085,-0.337761967,0.088587826,-0.291663613,0.073156907,-0.308912173,0.083163466,-4.774039954,5.695859178,-3.181268037,1.54903078,-6.298126462,3.15556958,-8,34.52918064,-8,23.42193945,-5.234606424,7.469142538,-8,25.90158932,-8,30.16132519,-8,15.22447151,-0.081192453,0.051997356,-0.243808607,0.059052196,-0.08152112,0.041457932,-0.212209313,0.035825696,-0.111103028,0.058467419,-0.152593257,0.070248298,-0.105251215,0.108784054,-0.153917148,0.139111063,-0.149094389,0.104292704,-0.134345118,0.280205185,-0.414285222,0.116855882,-0.224387556,0.109996186
-7.997943213,1681.410884,-7.998623289,1615.229843,-7.913733665,998.8977364,-7.998048735,737.6584637,-7.988745683,677.7020247,-7.992773573,664.3004568,-7.928813431,2044.805226,-7.97499966,1091.11665,-7.997640105,512.1764624,-7.966032311,3752.288638,-7.920477351,1871.709967,-7.993504272,1772.955205,-7.982924721,2070.966128,-7.98497762,2953.215697,-7.913733665,1063.972432,-7.998845439,801.7997842,-7.998845439,35698.33915,-7.990245821,650.1390079,-7.999632463,600.1480322,-7.998845439,818.9446375,-7.980650305,1218.808192,-7.997877886,1009.729931,-7.934938056,1040.170656,-7.981293658,862.6647853,-7.902526922,934.4810076,-7.999602527,263.8072251,-7.997203604,365.0695928
-7.997943213,1681.410884,-7.998623289,1615.229843,-7.913733665,998.8977364,-7.998048735,737.6584637,-7.988745683,677.7020247,-7.992773573,664.3004568,-7.928813431,2044.805226,-7.97499966,1091.11665,-7.997640105,512.1764624,-7.966032311,3752.288638,-7.920477351,1871.709967,-7.993504272,1772.955205,-7.982924721,2070.966128,-7.98497762,2953.215697,-7.913733665,1063.972432,-7.998845439,801.7997842,-7.998845439,35698.33915,-7.990245821,650.1390079,-7.999632463,600.1480322,-7.998845439,818.9446375,-7.980650305,1218.808192,-7.997877886,1009.729931,-7.934938056,1040.170656,-7.981293658,862.6647853,-7.902526922,934.4810076,-7.999602527,263.8072251,-7.997203604,365.0695928
-8,26.39094213,-7.717644781,20.35583088,-8,15.57997172,-0.396120112,0.077929724,-0.374288905,0.069446707,-0.340285524,0.080309968,-3.740524922,3.1597137,-3.721891171,1.584058551,-2.676516173,0.436763177,-8,30.77497978,-5.0291661,6.49225462,-8,18.97573193,-8,22.51221245,-8,28.61359243,-8,16.69309501,-0.076306666,0.04838634,-0.193125857,0.050530007,-0.077367461,0.036281108,-0.267567826,0.035193079,-0.142505528,0.055024924,-0.221038463,0.070517314,-0.173162954,0.104496002,-0.195099592,0.133703758,-0.150964888,0.093039729,0.02244045,0.22169663,-0.132457376,0.111360096,-0.107500794,0.115246555
-8,62.86869108,-0.892309277,1.453433483,-0.556432642,0.745082559,0.08511456,0.021298425,0.047353799,0.020208394,0.08518925,0.023869607,-8,18.01125979,-6.833771543,7.42486612,-8,5.818417568,-8,44.9769996,-8,27.30781995,-4.354702493,5.300780377,-8,38.83563654,-8,32.74309276,-7.869788571,26.67392898,0.496675754,0.01082016,0.310835708,0.011272145,0.490812759,0.010144129,0.438358291,0.011514411,0.468159997,0.010832466,0.460329133,0.013241492,-2.006079692,0.224247055,-1.625493424,0.207850917,-1.508397712,0.15270748,-8,8.920549794,-8,2.193917587,-8,3.319667477
-8,62.26002953,-8,46.27055242,-8,29.93753936,-0.560108502,0.259433293,-0.612507299,0.222963289,-0.460002619,0.230493587,-2.982322488,4.167707412,-4.510347829,5.200617388,-2.630541463,0.8209659,-8,64.33842428,-8,42.05499801,-8,35.60045341,-8,44.16705738,-8,57.38787907,-8,30.38240902,-0.309338418,0.152725746,-0.46541359,0.158928694,-0.36868317,0.118923951,-0.684540807,0.123090347,-0.234851839,0.131139816,-0.424115551,0.185341588,-0.709982926,0.394622056,-0.955576001,0.600916418,-0.42508644,0.319710162,-2.012812136,1.362589414,-0.767622401,0.335406138,-0.664384574,0.33296591
-8,32.09829897,-8,27.66349867,-8,16.72942217,-0.431256751,0.093757681,-0.421876033,0.083867881,-0.337083637,0.090408829,-7.988375265,20.06075985,-4.617160129,2.807782164,-4.363051461,1.290537756,-8,50.80434247,-8,25.26870216,-4.948593635,7.496051997,-8,30.89398104,-8,41.35516078,-8,21.05187643,-0.087324974,0.053705061,-0.186314302,0.055129935,-0.098824096,0.039372337,-0.20015318,0.035617387,-0.133466644,0.058867474,-0.154156832,0.070287151,-0.283294261,0.136261218,-0.480766024,0.201676588,-0.381955918,0.131866003,-0.323874426,0.327288086,-0.637714376,0.134778071,-0.504052199,0.118155113
-8,21.72250141,-8,20.09885986,-8,12.00656118,-0.376800751,0.069139047,-0.395285512,0.065760481,-0.329532209,0.063515474,-8,16.60887272,-3.542662326,1.379595266,-2.939833556,0.481647476,-8,27.13122376,-5.267730152,6.491901861,-6.92007539,9.326074136,-7.828886236,17.54433635,-8,23.50052459,-8,12.25473862,-0.092879476,0.042848764,-0.217421446,0.045080525,-0.092029204,0.032294186,-0.239583436,0.029628296,-0.136119666,0.047701993,-0.175045683,0.056905155,-0.200936777,0.09367976,-0.229052346,0.122262017,-0.224207522,0.09021504,0.03082763,0.198118254,-0.272168864,0.083749358,-0.067526124,0.086944219
-8,27.87315879,-8,27.79722723,-3.40094284,2.009132136,-0.381219764,0.086511295,-0.337075722,0.068855487,-0.362415716,0.087077874,-3.476484075,2.847354297,-4.519584255,2.626909993,-3.000521002,0.636050776,-8,32.29903084,-8,22.14554695,-8,20.11644928,-8,23.20191736,-8,30.01796294,-8,16.90439125,-0.029807176,0.04417552,-0.184820103,0.048996838,-0.04326144,0.035348717,-0.240103853,0.034192056,-0.10912565,0.053963521,-0.156386584,0.065314443,-0.198982039,0.108762482,-0.17629258,0.1415638,-0.28111341,0.111191202,-0.194377348,0.27675931,-0.393934934,0.121544511,-0.037811557,0.11547232
-8,25.97771902,-8,18.25566129,-2.927066199,1.283632032,0.055797879,0.023408683,0.041455974,0.02087531,0.075334509,0.024762629,-2.201537421,0.89720349,-2.205166917,0.476393993,-2.370845318,0.268131677,-8,25.06429648,-8,14.92842265,-8,12.89350746,-8,18.21509176,-8,20.63352777,-8,12.17664237,0.243725031,0.015080933,0.086360125,0.017415697,0.235201677,0.016440881,0.271293196,0.012509016,0.335347759,0.015769861,0.338277498,0.014573101,0.481065002,0.022117745,0.472827695,0.028572577,0.503269481,0.018732169,-0.44976405,0.156087731,-0.349807552,0.06468101,-0.23907158,0.061592463
-7.997943213,1681.410884,-7.998623289,1615.229843,-7.913733665,998.8977364,-7.998048735,737.6584637,-7.988745683,677.7020247,-7.992773573,664.3004568,-7.928813431,2044.805226,-7.97499966,1091.11665,-7.997640105,512.1764624,-7.966032311,3752.288638,-7.920477351,1871.709967,-7.993504272,1772.955205,-7.982924721,2070.966128,-7.98497762,2953.215697,-7.913733665,1063.972432,-7.998845439,801.7997842,-7.998845439,35698.33915,-7.990245821,650.1390079,-7.999632463,600.1480322,-7.998845439,818.9446375,-7.980650305,1218.808192,-7.997877886,1009.729931,-7.934938056,1040.170656,-7.981293658,862.6647853,-7.902526922,934.4810076,-7.999602527,263.8072251,-7.997203604,365.0695928
-8,20.54984817,-8,20.14689663,-4.493834029,2.853503114,-0.347936359,0.069970395,-0.421341287,0.063968378,-0.39530719,0.068036447,-3.104395262,2.0457207,-3.824424461,1.457040034,-3.620210132,0.657058162,-7.353896214,21.9979556,-8,18.48445865,-8,15.30324282,-8,19.24996188,-7.669040175,21.89829904,-8,12.05331917,-0.123103986,0.044039758,-0.224267971,0.046702064,-0.077897766,0.031822537,-0.292479415,0.032184171,-0.182004102,0.048731171,-0.161386055,0.054703217,-0.261456879,0.101769368,-0.262244034,0.126264058,-0.155236243,0.080179737,-0.06057525,0.205656008,-0.179090201,0.084679501,-0.146600649,0.085305288
-7.997943213,1681.410884,-7.998623289,1615.229843,-7.913733665,998.8977364,-7.998048735,737.6584637,-7.988745683,677.7020247,-7.992773573,664.3004568,-7.928813431,2044.805226,-7.97499966,1091.11665,-7.997640105,512.1764624,-7.966032311,3752.288638,-7.920477351,1871.709967,-7.993504272,1772.955205,-7.982924721,2070.966128,-7.98497762,2953.215697,-7.913733665,1063.972432,-7.998845439,801.7997842,-7.998845439,35698.33915,-7.990245821,650.1390079,-7.999632463,600.1480322,-7.998845439,818.9446375,-7.980650305,1218.808192,-7.997877886,1009.729931,-7.934938056,1040.170656,-7.981293658,862.6647853,-7.902526922,934.4810076,-7.999602527,263.8072251,-7.997203604,365.0695928
-8,31.34606523,-8,29.83655026,-3.184008385,2.343762081,-0.275208714,0.079622212,-0.199498683,0.065129872,-0.198214434,0.076370391,-7.381423416,16.54707963,-3.733999975,1.801932956,-3.417541136,0.77144885,-7.770875039,30.77502021,-8,24.73386197,-8,19.30065837,-8,28.4525667,-8,30.16109673,-8,21.54632957,-0.065628666,0.052259235,-0.1709395,0.052750033,-0.05772912,0.039455694,-0.211701455,0.035867629,-0.14249957,0.067082997,-0.183030069,0.079145969,-0.47423037,0.172586357,-0.293944917,0.181454807,-0.278555259,0.13448221,-0.161614795,0.316529379,-0.621384855,0.146177253,-0.076768712,0.139987467
-8,35.91682534,-2.094263885,2.185170182,-1.109672011,0.835550511,0.105725195,0.032718622,-0.024816297,0.028244249,0.006485803,0.036679432,-8,18.76753478,-5.842935798,5.254039315,-8,6.18207414,-8,54.01760924,-7.958314461,29.48334486,-8,23.74767021,-8,33.79930726,-8,46.09952707,-8,27.90705726,0.490646083,0.016296046,0.261396326,0.018495957,0.457633875,0.015583527,0.563665863,0.013809695,0.547609432,0.015497407,0.586240152,0.017086442,0.238120319,0.037466955,0.322927555,0.045076932,0.364173146,0.029691528,-8,7.809537793,-3.663101931,0.454623936,-3.96436226,0.68704721
-8,40.59234532,-0.958118154,1.179566693,-1.214715698,0.751033018,0.120871967,0.017969503,0.004926485,0.019147787,0.074311194,0.020635353,-8,15.10392474,-8,8.788116346,-8,4.7502335,-8,39.83774366,-4.537748652,6.492130791,-4.250791819,4.327843272,-8,27.41699191,-8,29.83268141,-8,27.90705726,0.5007017,0.007981981,0.31017138,0.009899894,0.492619816,0.010331974,0.403203346,0.009456361,0.466618721,0.010440368,0.463059698,0.013376759,-2.14648298,0.225758449,-1.875660025,0.217864474,-1.687196163,0.159146881,-8,7.425132553,-8,1.944456923,-8,2.668211827
-8,18.71527144,-7.993463964,16.02516058,-8,10.58264315,-0.090959111,0.054681789,-0.072564933,0.047310755,-0.123806047,0.056863203,0.130808689,0.469344358,-0.163793071,0.281676971,-0.511462159,0.169903548,-8,22.8607514,-8,15.93920117,-5.459607491,5.29716996,-8,18.50453635,-8,18.7232822,-8,9.947101059,-0.007158086,0.049411744,-0.153546108,0.05489381,-0.043986821,0.039308825,0.060596161,0.025129227,0.154452698,0.035645488,0.136744228,0.040576214,0.559982798,0.038829986,0.516511847,0.051957437,0.480179672,0.038422249,0.767470174,0.127088829,0.462691383,0.067828362,0.530638443,0.07702884
-8,20.16316763,-8,17.59375189,-6.093026283,5.686634659,-0.063437471,0.031195749,-0.011537802,0.025895887,-0.005811113,0.030947498,-0.271087134,0.369072999,-0.763837585,0.250601594,-0.555550342,0.113091055,-8,20.55528197,-8,13.98628801,-8,12.22319553,-8,16.73567026,-7.88893457,16.75787051,-8,10.30964406,0.216244676,0.015714284,0.074495888,0.017748977,0.229293305,0.014562555,0.152328708,0.013477008,0.167387871,0.018961614,0.15815268,0.020507387,0.325763087,0.030701592,0.314961142,0.039146954,0.324473604,0.02729638,-0.597873045,0.191762472,-0.384186526,0.072443962,-0.441704024,0.074599298
-7.997943213,1681.410884,-7.998623289,1615.229843,-7.913733665,998.8977364,-7.998048735,737.6584637,-7.988745683,677.7020247,-7.992773573,664.3004568,-7.928813431,2044.805226,-7.97499966,1091.11665,-7.997640105,512.1764624,-7.966032311,3752.288638,-7.920477351,1871.709967,-7.993504272,1772.955205,-7.982924721,2070.966128,-7.98497762,2953.215697,-7.913733665,1063.972432,-7.998845439,801.7997842,-7.998845439,35698.33915,-7.990245821,650.1390079,-7.999632463,600.1480322,-7.998845439,818.9446375,-7.980650305,1218.808192,-7.997877886,1009.729931,-7.934938056,1040.170656,-7.981293658,862.6647853,-7.902526922,934.4810076,-7.999602527,263.8072251,-7.997203604,365.0695928
-8,28.54853132,-8,25.67292557,-3.234740264,2.317683022,-0.44218264,0.101076911,-0.281750859,0.074946674,-0.306285535,0.093536179,-5.165144352,8.062883853,-3.455220057,1.751109645,-2.851298174,0.60096617,-8,42.25595998,-8,24.02722979,-7.323756937,15.38243612,-8,27.14029121,-8,31.29222018,-8,17.51317559,-0.077689899,0.058701097,-0.203991049,0.060165385,-0.08248635,0.044770823,-0.197662781,0.040543932,-0.169145204,0.068851094,-0.112531772,0.072270009,-0.147904869,0.122889743,-0.158453958,0.154783994,-0.268834242,0.121330669,-0.232939741,0.305315985,-0.052206064,0.11854732,-0.156170721,0.128475314
