1,1,854,8838,1,1,1,1,1,1
1,1,1,415414,449633,1,1,1,1,1
427,1,1496,8838,1,1,1,1,1,1
427,6272,1709,8838,1,1,1,1,1,1
1,1929,427,8838,1,1,1,1,1,1
13246,23159,213,1,1,1,1,15,28,52
1,1,1,1,1,46,39,1,42,69
24356,88296,133360,8838,1,1,1,1,1,1
10255,12544,65184,17677,1,1,1,1,1,1
427,1,1709,8838,1,1,1,1,1,1
427,1,2137,8838,1,1,1,1,1,1
1,482,854,8838,1,1,1,1,1,1
1,3377,641,8838,1,1,1,1,1,1
323050,427006,1,1,1,353,236,138,267,244
11110,18334,1,1,1,1,1,1,1,1
78626,88296,213,1,1,61,78,76,56,34
12392,18334,1,1,1,1,1,1,1,1
80335,50661,1,1,7888,76,39,15,56,87
1281,1,2350,17677,1,1,1,1,1,1
427,4824,13250,8838,1,1,1,1,1,1
1,482,2778,8838,1,1,1,1,1,1
1,482,2137,8838,1,1,1,1,1,1
427,1929,641,8838,1,1,1,1,1,1
9400,18334,1,1,1,1,1,1,1,1
85035,103735,1,8838,1,46,78,46,56,87
261517,305900,2137,1,1,138,236,153,168,87
1,1,854,8838,1,1,1,1,1,1
1,964,427,8838,1,1,1,1,1,1
1,482,854,8838,1,1,1,1,1,1
3418,1929,6625,8838,1,1,1,1,1,1
1709,1929,3205,8838,1,1,1,1,1,1
1,482,1923,8838,1,1,1,1,1,1
1,1,1068,8838,1,1,1,1,1,1
1,1,1068,8838,1,1,1,1,1,1
427,6272,1923,8838,1,1,1,1,1,1
1,1,2778,17677,1,1,1,1,1,1
11537,37151,4488,8838,1,1,1,1,1,1
1,1,1068,8838,1,1,1,1,1,1
20938,28467,1,1,1,15,39,30,56,52
2136,13027,1,1,1,1,1,1,1,1
854,2894,10472,17677,1,1,1,1,1,1
1,482,2137,8838,1,1,1,1,1,1
1,482,1496,8838,1,1,1,1,1,1
1,1,1282,8838,1,1,1,1,1,1
427,1,854,26515,1,1,1,1,1,1
427,964,5342,8838,1,1,1,1,1,1
1,1,1068,8838,1,1,1,1,1,1
427,1,2778,8838,1,1,1,1,1,1
427,1,1068,8838,1,1,1,1,1,1
1,482,1496,8838,1,1,1,1,1,1
1,1,1068,8838,1,1,1,1,1,1
1,2412,2778,8838,1,1,1,1,1,1
1,1,1068,8838,1,1,1,1,1,1
1,482,1496,8838,1,1,1,1,1,1
427,1,1,1,1,107,157,61,253,156
854,2894,4060,17677,1,1,1,1,1,1
23929,31362,213,1,1,15,39,1,28,52
321341,140405,27142,1,1,230,355,230,492,313
30339,9167,1,1,1,15,39,61,1,1
1,1,854,8838,1,1,1,1,1,1
1,1447,427,8838,1,1,1,1,1,1
1,1,1,1,1,323,1104,1,1,1
1,482,1496,8838,1,1,1,1,1,1
427,1,1496,8838,1,1,1,1,1,1
427,1,1068,8838,1,1,1,1,1,1
1,964,641,8838,1,1,1,1,1,1
100846,84918,1,1,1,46,78,46,84,69
1,482,1709,8838,1,1,1,1,1,1
23929,24607,1,1,1,15,78,1,56,52
1,1,1,1,1,1,1,1,56,69
1,1,1,1,1,92,394,153,168,244
