2389,2031,2860,3117,29334,115676,500867,560586,492571,426108,220830,70099,18104,4128,1349
15,1,1,1,31,88,407,615,460,1130,1414,1194,1241,1594,1322
47,29,285,495,1705,4284,3513,1358,1438,2359,3717,3179,1797,1913,1431
15,29,61,58,1420,4003,14101,23114,29353,21175,12704,6156,2396,1151,1404
79,176,234,291,599,1137,2038,2403,1803,2437,1442,806,871,708,1322
1,1,1,1,1,1,1,1,1,1,166,1,87,1,1
1,1,1,1,1,1,1,1,1,1,1,201,119,1,1
1772,1648,2158,2709,23492,84519,348257,375126,371762,277039,150012,49907,12886,3490,1458
822,824,1466,2097,3883,7298,14353,16320,12796,8501,4937,2714,1383,1789,1513
1281,1148,1099,2141,4547,6943,3849,2717,1026,253,27,1,1,1,1
1202,1413,1700,2345,25640,106694,448202,480315,463419,358915,184908,59010,14629,3756,1445
1,1,1,1,1,1,35,1,143,311,471,1116,827,797,654
1,1,1,1,1,1,1,1,1,1,1,1,217,1,177
1,1,1,14,1,1,11,42,9,1,1,1,1,1,1
1,1,1,1,1,1,1,343,1,1,1,1,294,1,1
1,1,1,1,1,1,1,185,211,292,554,1287,871,850,763
1,1,1,1,1,1,83,157,1,1,554,1,141,1,1
3512,3150,4194,5303,38933,153614,635323,731886,706123,556400,294422,94805,27472,6591,1554
1,1,1,1,1,1,1,286,1,1,1,1,294,1,1
822,1030,1578,2564,2684,4476,3345,3118,1400,565,1,1,1,1,1
1,1,1,1,1,73,467,629,805,1559,1303,977,1187,1240,1513
1,1,1,1,1,1,1,1,153,1,138,1,1,832,940
1,1,1,1,1,1,251,1,767,1,1,1,1,1,381
1,1,1,1,1,1,1,1,354,1,1,263,1,1,259
1,1,1,1,1,1,1,1,172,1,1,1,1,1,272
221,264,814,1063,4294,8465,19461,25431,22945,19966,10374,4714,2135,1772,1595
1,1,1,1,1,59,371,543,182,526,1109,697,1339,1789,1636
791,765,916,1486,33565,120906,503937,545968,552027,381046,195282,62314,19705,4625,1663
1,1,1,1,1,1,23,71,172,896,1442,1240,1590,1860,1690
15,1,10,14,252,221,1570,2875,4086,5050,3994,1814,1710,2090,1772
1677,2208,2789,3161,8273,29221,124083,144909,147937,126118,75034,28024,9302,3278,1690
2152,2561,1802,2637,31829,120802,455613,505718,594321,319059,160886,58312,16525,4146,1785
1,1,1,1,1,1,23,128,354,994,2219,1457,1830,2782,1881
47,58,295,393,4515,10075,25469,37346,43138,25290,12565,7149,3224,2285,1949
332,353,1028,1646,12441,26533,57509,81344,81038,66023,30734,10437,3496,2392,1799
2373,2208,2952,3991,38902,151073,621329,679492,609889,468713,236114,77032,21307,4430,2004
1,1,1,1,1,1,371,986,633,818,693,1287,566,1346,1036
1,1,1,1,1,59,1,171,211,311,1,682,599,230,681
253,235,264,160,94,73,11,1,1,1,1,1,1,1,1
1,1,1,1,31,1,287,1,1,428,416,713,511,1,504
712,736,712,1558,26019,93604,362670,404334,474345,258223,133036,45750,15588,3118,2017
1392,1383,1527,2156,8273,21022,55027,81130,77057,74310,47960,21882,7668,4128,2004
63,117,346,1660,15156,46758,95760,67355,43569,16905,5631,2636,2494,2126,2113
2753,2708,2433,2811,7799,18304,46129,71274,66179,57892,30734,11647,3562,2073,1935
1,1,1,1,126,650,1882,4047,1160,2827,3328,1597,1786,2693,2085
1819,2237,2280,3336,23966,85641,337968,356917,538818,284000,148986,57754,15838,5369,1881
1,1,1,1,1,1,155,100,1,1,1,1,610,1,1131
1,1,1,1,1,1,155,1,1179,1,1,1,1,1,518
1,1,1,1,1,14,1,243,239,545,1303,2869,2777,3118,2304
253,412,397,713,568,517,227,114,9,1,1,1,1,1,1
47,1,10,14,63,29,47,143,594,1813,2135,1783,2538,2020,2140
538,647,1018,1894,34102,138457,587395,645021,652318,508881,264436,92804,21928,5900,2290
395,353,682,1354,27724,99130,427841,464466,511997,357648,197113,76132,23485,6308,2276
1,1,1,1,1,1,1,1,278,643,1109,1612,1394,1701,2113
63,29,346,1369,38933,160765,691118,760994,648644,573988,302050,96697,24727,5635,2399
3180,3827,3624,3525,6820,20830,73037,133209,124560,145539,76504,28613,10163,4749,2413
474,677,1679,2724,4862,6352,6619,5907,4930,4172,3051,1830,2538,1435,2413
1883,1413,1822,1777,9757,19722,47256,64924,51301,42507,20304,8731,3965,2339,2454
443,529,580,1981,45564,178197,766314,870717,829436,635038,340690,115230,29379,6769,2576
189,235,315,728,15661,62861,279068,315938,393355,289421,160969,61755,19738,5298,2508
1,1,1,14,410,590,2218,4148,6014,5654,4909,3629,3137,2764,2590
807,647,1221,3088,61353,245284,1042816,1149909,1042172,831314,424518,134662,37636,8629,2699
1,1,1,1,1,1,23,157,287,1247,2940,2109,2832,3384,2985
2468,2208,2942,4676,79414,294893,1182680,1299268,1235530,868654,439968,148496,37353,9125,3135
2737,3061,3828,5113,8241,13709,22231,30824,25784,22170,11983,6854,4128,4004,3381
965,1001,2708,3525,10736,27774,117200,167895,182749,185122,138362,59615,23496,7956,3490
427,353,885,1165,2336,2644,2338,1873,1765,1969,2857,2884,2527,3313,3653
3259,3003,5518,12762,23777,40257,21679,15347,5784,3373,3606,3458,3649,4146,4076
47,1,50,29,1,44,59,57,14254,2300,3384,3706,3061,5688,4730
1,58,1,43,1,1,1,14,5208,3061,4049,3985,3420,5829,4962
316,588,478,2025,60247,236302,986722,1090850,1317029,814350,447929,167758,52494,13237,4253
854,1030,2138,3467,6125,8878,7218,5692,3961,4679,5714,6374,5566,4536,4485
1,1,1,1,1,59,287,843,585,1364,3495,1892,3562,4961,4349
253,441,234,218,789,1477,2985,3547,4345,2729,3217,2589,3180,3809,4894
2088,2002,2769,3496,15630,33225,77402,104974,83734,70897,36948,16609,9074,6751,5194
1,1,1,1,1,1,83,472,1352,3568,6546,3861,5947,7300,5398
981,971,1486,2127,51090,178463,738878,814819,969843,631509,347542,129265,42756,10827,5521
158,176,213,335,1010,1994,4376,6565,6743,6551,6379,6653,6721,6308,5630
63,117,81,451,8557,53583,224305,546297,681738,1005185,657498,213012,45719,13113,5753
15,117,356,713,2589,7194,14257,28178,37248,37301,32953,22875,14226,8541,5671
63,176,40,14,94,59,1,57,24422,4153,5547,6513,4989,8452,7307
1,1,10,29,1,221,851,1258,2474,5362,6352,6017,6230,7407,6325
1,1,1,1,1,1,1,1,28,1,1,1,119,1,1
1,1,1,1,63,73,107,529,527,2183,5686,5893,6481,7743,6598
1202,1265,1629,2112,9030,19574,44570,68971,67848,55220,27517,13337,6209,6804,6557
1,1,1,1,1,1,1,1,38,1,1,1,98,1,1
1503,1207,1201,1471,1547,1595,851,328,95,58,27,1,1,1,1
189,264,845,2287,16135,48915,113459,135254,109308,74544,33619,16036,10991,9657,7102
1091,912,1079,2127,34576,137186,607923,677375,803756,509017,286516,109228,37843,12120,6544
1,1,1,1,31,14,179,843,1410,3119,6518,6343,7265,7495,7048
