162,1,1,1171,1,1,1,6513,1
10509,9332,3970,2186,133,249,1,1,1
811,848,277,78,1,1,1,1,1
933,606,646,156,266,249,1,1,1
162,363,277,78,1,1,1,1,1
243,121,92,78,1,1,1,1,1
649,484,277,78,1,1,1,1,1
770,1090,554,78,1,1,1,1,1
40,1,1,234,133,249,1,1,1
81,121,92,78,1,1,1,1,1
243,363,554,78,1,1,1,1,1
284,242,92,1,1,1,1,1,1
608,727,738,156,1,1,1,1,1
162,363,369,78,1,1,1,1,1
1,1,1846,2420,4930,3494,1,1,1
1,1,1,1,666,2496,1,1,1
29215,27998,15975,6793,932,249,1,1,1
365,242,277,78,1,1,1,1,1
18097,18423,8126,2732,266,249,1,1,1
6532,5696,2862,390,399,249,1,1,1
284,727,92,78,1,1,1,1,1
365,242,184,78,1,1,1,1,1
202,121,1,1,1,1,1,1,1
770,1333,738,156,133,249,1,1,1
1,121,92,78,133,249,1,1,1
568,484,4801,11634,4530,1,1,1,1
243,121,1,1,1,1,1,1,1
770,848,1,468,133,249,1,1,1
568,363,461,78,1,1,1,1,1
162,121,1,1,1,1,1,1,1
689,848,1015,624,666,249,1,1,1
1663,2181,1108,234,133,1,1,1,1
3651,2060,1108,780,133,1,1,1,1
121,242,92,78,1,1,1,1,1
3489,3272,2031,702,133,249,1,1,1
202,121,1,1,1,1,1,1,1
649,727,184,78,1,1,1,1,1
689,121,184,78,1,1,1,1,1
202,121,277,78,1,1,1,1,1
202,121,184,78,1,1,1,1,1
202,606,92,78,1,1,1,1,1
162,121,1,1,1,1,1,1,1
365,242,92,78,1,1,1,1,1
81,1,369,156,133,249,1,1,1
9251,20605,10619,27562,17457,18472,21512,52918,1
568,363,369,156,1,1,1,1,1
365,242,277,546,133,499,1,1,1
10103,19393,12650,31935,20522,16475,15058,54546,1
649,606,554,78,1,1,1,1,1
973,969,369,78,1,1,1,1,1
1501,1696,554,78,1,1,1,1,1
202,121,92,78,1,1,1,1,1
3286,3514,923,468,133,249,1,1,1
446,363,277,78,1,1,1,1,1
405,242,92,78,1,1,1,1,1
730,727,831,312,133,249,1,1,1
202,121,1,1,1,1,1,1,1
405,606,277,78,1,1,1,1,1
689,484,92,156,133,249,1,1,1
770,484,277,78,1,1,1,1,1
162,363,277,78,1,1,1,1,1
365,363,184,78,1,1,1,1,1
81,121,92,78,1,1,1,1,1
973,121,554,78,1,1,1,1,1
81,484,92,1,1,1,1,1,1
81,121,92,78,133,249,1,1,1
202,121,92,78,133,249,1,1,1
162,1,92,234,133,249,1,1,1
365,606,184,78,1,1,1,1,1
486,606,277,78,133,249,1,1,1
1541,1696,1015,78,1,1,1,1,1
11807,10060,2031,546,399,249,1075,814,1
8034,5575,7017,2342,1,1,1,1,1
365,484,92,78,1,1,1,1,1
202,121,92,78,133,1,1,1,1
365,242,92,78,1,1,1,1,1
202,121,1,1,1,1,1,1,1
1,1,1,78,399,249,1,1,1
527,242,184,78,1,1,1,1,1
243,121,92,78,1,1,1,1,1
405,1,369,156,1,1,1,1,1
608,121,369,78,1,1,1,1,1
8480,16120,10157,28265,13059,12980,18285,61059,1
162,121,184,78,1,1,1,1,1
81,242,184,78,133,249,1,1,1
446,121,92,78,1,1,1,1,1
19071,15272,9511,3591,133,249,1,1,1
324,727,646,78,1,1,1,1,1
486,484,184,234,133,1,1,1,1
324,121,92,78,1,1,1,1,1
162,121,1,1,1,1,1,1,1
162,121,1,1,1,1,1,1,1
446,727,554,1093,533,249,1,1,1
811,1454,831,78,1,1,1,1,1
1947,1212,1846,78,1,1,1,1,1
1257,3636,32134,41383,76624,80877,79596,69200,1
202,121,1,1,1,1,1,1,1
1217,1454,184,312,133,249,1,1,1
9494,7878,4247,2186,1,1,1,1,1
243,121,1,1,1,1,1,1,1
4301,4727,1385,1093,266,249,1,1,1
162,121,1,1,1,1,1,1,1
162,242,1,1,1,1,1,1,1
162,121,1,1,1,1,1,1,1
973,848,554,234,133,249,1,1,1
162,121,92,156,133,1,1,1,1
2880,1,2493,1249,1,1,1,1,1
527,727,277,156,1,1,1,1,1
243,242,184,78,1,1,1,1,1
81,242,277,234,133,249,1,1,1
162,121,92,1,1,1,1,1,1
689,848,554,78,1,1,1,1,1
162,1,92,78,266,249,1,1,1
852,1333,554,78,1,1,1,1,1
202,121,1,1,1,1,1,1,1
892,1333,1292,78,133,249,1,1,1
405,848,184,78,1,1,1,1,1
324,121,277,78,1,1,1,1,1
284,606,92,78,1,1,1,1,1
162,606,92,78,1,1,1,1,1
243,363,92,1,1,1,1,1,1
162,363,92,78,1,1,1,1,1
3854,3636,1200,1093,133,249,1,1,1
365,363,369,234,1,998,1075,814,1
202,121,1,1,1,1,1,1,1
1704,1696,646,78,1,1,1,1,1
689,606,554,234,1,1,1,1,1
40,363,369,78,1,1,1,1,1
284,242,92,78,1,1,1,1,1
8926,16726,12281,30529,19189,15476,18285,74899,1
121,242,369,78,1,1,1,1,1
1298,969,277,234,133,249,1,1,1
81,121,92,78,1,1,1,1,1
162,121,1,1,1,1,1,1,1
81,1,461,78,1,1,1,1,1
1582,969,738,702,266,249,1,1,1
121,242,369,78,1,1,1,1,1
10225,19393,12189,32559,21321,14977,16134,78970,1
446,484,92,78,1,1,1,1,1
40,1,369,78,1,1,1,1,1
405,848,92,1,1,1,1,1,1
121,121,92,78,1,1,1,1,1
405,121,184,312,133,249,1,1,1
81,121,92,78,1,1,1,1,1
689,242,92,78,1,1,1,1,1
608,121,184,156,133,249,1,1,1
162,242,92,78,1,1,1,1,1
1136,242,277,78,1,1,1,1,1
486,727,369,78,1,1,1,1,1
486,606,184,78,1,1,1,1,1
202,121,92,78,133,249,1,1,1
1054,969,554,78,1,1,1,1,1
162,121,1,1,1,1,1,1,1
121,242,277,156,1,1,1,1,1
162,121,1,1,1,1,1,1,1
121,242,184,156,1,1,1,1,1
243,121,1,1,1,1,1,1,1
202,121,92,78,266,249,1,1,1
162,1,1,234,133,249,1,1,1
121,121,184,156,133,249,1,1,1
689,1090,738,78,1,1,1,1,1
121,242,92,78,1,1,1,1,1
365,1,92,1093,799,249,1,1,1
5072,4969,1846,1249,399,249,1,1,1
50274,40846,28164,9057,1199,998,1075,814,1
852,606,738,78,1,1,1,1,1
121,121,184,78,1,1,1,1,1
243,121,92,78,1,1,1,1,1
17042,16968,15513,10072,399,499,1,1,1
38791,91268,593293,853114,921629,326256,36571,85483,1
324,242,92,78,133,249,1,1,1
202,121,92,78,1,1,1,1,1
486,606,184,156,1,1,1,1,1
121,242,92,78,1,1,1,1,1
365,363,92,1,1,1,1,1,1
40,121,1,312,266,249,1,1,1
5518,5575,1662,1171,133,499,1,1,1
405,363,277,780,399,1248,2151,814,1
13999,10423,4617,1952,133,249,1,1,1
770,848,369,78,1,1,1,1,1
121,121,92,78,1,1,1,1,1
14283,15272,7756,2967,266,249,1,1,1
202,121,184,78,1,1,1,1,1
770,484,461,78,1,1,1,1,1
1744,848,277,78,1,1,1,1,1
243,242,92,156,1,1,1,1,1
324,363,92,234,133,249,1,1,1
405,606,277,78,1,1,1,1,1
446,121,184,78,1,1,1,1,1
1,1,2216,1639,1,1,1,1,1
1054,484,369,390,133,249,1,1,1
1257,1212,923,78,1,1,1,1,1
365,484,92,78,1,1,1,1,1
16433,33695,22346,52470,34780,25211,35495,118048,1
1785,1333,1385,390,1,1,1,1,1
81,242,92,156,1,1,1,1,1
2475,1818,646,390,133,249,1,1,1
162,121,1,1,1,1,1,1,1
892,606,92,234,133,1,1,1,1
1,1,1754,1795,3864,3993,1,1,1
2840,3393,1662,780,266,249,1,1,1
365,242,1,1,1,1,1,1,1
811,1090,184,78,1,1,1,1,1
202,606,1,234,133,249,1,1,1
17164,31150,24655,53329,34381,31951,33344,140843,1
770,1333,2216,1873,1,1,1,1,1
892,969,738,156,1,1,1,1,1
81,121,92,78,1,1,1,1,1
568,727,184,156,1,1,1,1,1
40,363,184,156,1,1,1,1,1
4828,4605,2031,1249,133,249,1,1,1
81,242,1,312,133,249,1,1,1
243,242,184,78,1,1,1,1,1
202,242,184,78,1,1,1,1,1
243,363,461,234,133,249,1,1,1
446,484,184,78,1,1,1,1,1
202,1,738,468,133,249,1,1,1
5396,6060,2770,1093,133,249,1,1,1
365,242,92,1,1,1,1,1,1
4990,3999,3231,2186,1,1,1,1,1
15784,15635,11080,5309,1066,249,1,1,1
6329,4605,3416,1405,133,249,1,1,1
162,121,1,1,1,1,1,1,1
284,363,92,78,1,1,1,1,1
162,242,92,78,1,1,1,1,1
1257,1454,646,78,1,1,1,1,1
1,1,1,156,266,249,1,1,1
202,121,1,1,1,1,1,1,1
608,606,554,156,133,249,1,1,1
324,363,1,78,399,249,1,1,1
162,363,184,78,1,1,1,1,1
973,606,277,234,133,249,1,1,1
8115,7878,5355,2498,266,249,1,1,1
365,484,554,78,1,1,1,1,1
933,606,184,78,1,1,1,1,1
284,363,92,1,1,1,1,1,1
608,484,277,78,1,1,1,1,1
81,1,369,156,1,1,1,1,1
40,242,92,78,1,1,1,1,1
202,242,92,78,1,1,1,1,1
284,121,184,78,1,1,1,1,1
81,121,92,78,1,1,1,1,1
202,121,461,546,399,249,2151,1628,1
689,848,277,546,266,249,1,1,1
324,121,277,78,1,1,1,1,1
324,606,184,468,399,998,1075,814,1
243,121,92,78,1,1,1,1,1
162,121,1,1,1,1,1,1,1
243,969,369,78,1,1,1,1,1
527,969,92,234,133,249,1,1,1
1257,848,184,156,133,249,1,1,1
446,363,184,78,1,1,1,1,1
162,121,184,78,1,1,1,1,1
8034,7757,3416,1249,266,249,1,1,1
1541,727,646,78,1,1,1,1,1
243,121,92,78,1,1,1,1,1
2353,1575,3416,2342,1,1,1,1,1
26090,50906,30749,81907,45575,44432,64537,183992,1
243,727,184,78,1,1,1,1,1
892,1212,554,78,1,1,1,1,1
1136,606,184,78,1,1,1,1,1
202,484,92,1,1,1,1,1,1
202,121,1,1,1,1,1,1,1
527,121,461,78,1,1,1,1,1
81,363,1,546,399,249,1,1,1
162,1,369,78,133,249,1,1,1
324,848,646,78,266,249,1,1,1
33557,71996,40999,109235,68762,65401,72067,254821,1
405,363,92,78,1,1,1,1,1
40,121,277,78,1,1,1,1,1
9535,10060,3970,1171,266,249,1,1,1
365,363,92,234,133,249,1,1,1
365,121,184,78,1,1,1,1,1
486,606,92,1,1,1,1,1,1
1460,727,646,78,1,1,1,1,1
770,484,277,78,1,1,1,1,1
9981,9090,5540,2342,1,1,1,1,1
243,363,184,78,1,1,1,1,1
527,606,277,78,1,1,1,1,1
243,121,92,78,1,1,1,1,1
121,121,92,78,1,1,1,1,1
121,242,369,78,1,1,1,1,1
446,363,184,78,1,1,1,1,1
689,848,184,156,1,1,1,1,1
162,606,92,78,1,1,1,1,1
14688,14181,7849,2420,1,1,1,1,1
892,848,369,78,1,1,1,1,1
4504,4727,2031,1171,133,249,1,1,1
162,121,277,78,1,1,1,1,1
8926,7272,6279,2108,266,249,1,1,1
6898,7272,3139,2420,1,1,1,1,1
933,484,369,78,133,249,1,1,1
649,727,92,78,1,1,1,1,1
81,1,277,858,133,249,1075,814,1
81,121,92,78,399,249,1,1,1
243,121,1,1,1,1,1,1,1
162,121,1,1,1,1,1,1,1
527,484,92,78,133,1,1,1,1
10063,9696,3970,3435,266,249,1,1,1
202,242,184,78,1,1,1,1,1
324,606,369,78,1,1,1,1,1
770,484,461,78,1,1,1,1,1
14567,12363,5263,1795,266,748,1,1,1
892,363,277,78,1,1,1,1,1
770,969,646,78,1,1,1,1,1
446,242,1,156,266,249,1,1,1
568,606,277,78,1,1,1,1,1
40,121,277,156,1,1,1,1,1
446,484,369,78,1,1,1,1,1
1,242,92,78,133,249,1,1,1
892,1818,1015,390,266,249,1,1,1
324,606,184,78,1,1,1,1,1
243,121,1,1,1,1,1,1,1
1501,1818,461,156,133,249,1,1,1
608,727,277,156,133,249,1,1,1
40,121,184,156,1,1,1,1,1
1176,1818,831,780,133,249,1,1,1
121,121,277,78,1,1,1,1,1
202,363,2677,2342,1,1,1,1,1
811,484,92,78,1,1,1,1,1
7060,6787,2862,2186,1,1,1,1,1
20166,19393,9603,3279,399,249,1,1,1
730,242,369,78,1,1,1,1,1
486,727,277,78,1,1,1,1,1
4260,3999,2031,1171,133,249,1,1,1
405,121,184,78,1,1,1,1,1
202,121,277,78,1,1,1,1,1
1298,484,369,156,1,1,1,1,1
284,363,184,156,133,249,1,1,1
405,484,8587,10931,666,249,1,1,1
284,484,184,78,1,1,1,1,1
486,242,92,78,1,1,1,1,1
284,1454,4063,2342,1,1,1,1,1
486,242,92,1,1,1,1,1,1
1582,1212,1015,702,266,249,1075,814,1
568,1090,92,78,1,1,1,1,1
730,363,92,78,1,1,1,1,1
973,606,461,312,133,249,1,1,1
202,242,1,78,399,249,1,1,1
202,121,92,78,1,1,1,1,1
121,121,92,78,1,1,1,1,1
527,727,184,78,1,1,1,1,1
649,121,184,312,133,249,1,1,1
2109,2302,369,546,266,249,1,1,1
202,121,1,1,1,1,1,1,1
1,121,184,312,133,249,1,1,1
446,848,277,1327,399,499,1,1,1
284,242,184,78,1,1,1,1,1
162,121,92,1,1,1,1,1,1
892,606,738,78,1,1,1,1,1
162,121,1,1,1,1,1,1,1
121,363,277,78,1,1,1,1,1
6816,7029,4524,2420,1,1,1,1,1
689,363,461,78,1,1,1,1,1
202,121,1,1,1,1,1,1,1
