1,1,2555,1785,1,1,1,1,1,1,1,1
720,1,1277,1785,1684,2498,1,1,1,1,1,1
1,1,1,1,1,1,135,83,102,50,122,55
1,1,1,1190,5052,2498,1,1,1,1,1,1
139508,1,1,595,1,1,490,797,341,435,414,258
360,1,5110,595,1,1,1,1,1,1,1,1
1,10993,15332,100599,217248,9994,1794,41,1,1,1,1
720,1570,1277,595,1,1,1,1,1,1,1,1
7209,1,1,1,48838,87451,1,1,1,1,1,1
1081,14134,14054,42858,74100,9994,964,41,1,1,1,1
1,1,5110,1785,1684,2498,1,1,1,1,1,1
27757,6281,7666,1190,1684,1,118,251,68,83,107,147
1,1,8943,17857,1,1,1,1,1,1,1,1
360,1,1,1,1,1,389,251,17,83,46,498
1,4711,11499,26191,33681,2498,440,1,1,1,1,1
1441,25127,17887,23215,82520,4997,473,41,1,1,1,1
21629,1,1,1,1,1,84,125,51,1,122,92
1,1,1277,1190,1684,2498,1,1,1,1,1,1
720,1570,5110,17262,1,1,1,1,1,1,1,1
360,9422,15332,51787,205459,19989,1218,83,1,1,1,1
1081,1,1,1,6736,2498,1,1,1,1,1,1
3244,1,1,1,1,1,1,41,17,33,30,55
921766,1,1,595,385658,971965,304,2896,596,1,1,1
1,1,38331,9524,1,1,1,1,1,1,1,1
1,1,1,1785,1684,2498,1,1,1,1,1,1
720,20416,16610,42858,28629,7495,457,1,1,1,1,1
1,1,19165,4762,1,1,1,1,1,1,1,1
360,4711,6388,11309,42102,2498,693,41,1,1,1,1
360,1570,2555,595,1,1,1,1,1,1,1,1
360,6281,20443,25596,52207,4997,440,1,1,1,1,1
360,1,1,1,1,1,16,83,1261,1339,983,258
720,1,1,2381,3368,4997,1,1,1,1,1,1
360,1,1277,2976,1684,1,1,1,1,1,1,1
1,1,1,1,1,1,33,41,17,16,76,18
360,1570,2555,595,1684,2498,1,1,1,1,1,1
360,4711,7666,20238,43786,2498,389,1,1,1,1,1
1,1,1,1,1,1,135,83,1,1,1,1
1,1,1277,2381,1684,2498,1,1,1,1,1,1
1,1570,1277,1190,1684,2498,1,1,1,1,1,1
360,10993,16610,26191,35366,1,7972,3820,51,16,1,1
360,1570,3833,10119,28629,7495,2183,41,1,1,1,1
1081,1570,6388,13095,43786,4997,473,1,1,1,1,1
360,1,1,1,1,1,389,881,187,100,184,406
639144,1,1,4762,328398,849532,101,3064,716,1,1,1
1,1,1,1,1,1,84,41,102,16,15,184
1,1,1,595,5052,2498,1,1,1,1,1,1
1,1,1,1,1,1,152,251,221,16,1,1
1,1,1,1,1,1,1,41,187,200,138,55
720,7852,5110,13095,33681,2498,440,1,1,1,1,1
1,1,1,1,1,1,1,83,1,50,1,369
1,1570,5110,17857,1,1,1,1,1,1,1,1
720,9422,11499,36311,90941,9994,575,83,1,1,1,1
1,4711,1,2976,1684,2498,1,1,1,1,1,1
1,4711,2555,1785,1684,1,1,1,1,1,1,1
1,1570,1,2381,3368,2498,1,1,1,1,1,1
1,1570,1277,1785,1,1,1,1,1,1,1,1
